ObservationsStedNr;ObservationsStedNavn;Startdato;Startklok;UndersøgelseNr;TekniskAnvisninganvendt;MålingNr;Parameter;Enhed;Resultat;ResultatAttribut;Kontrol;Kvalitet;Kvalitetsnote
"21000666";"Knud Å, Opst. Ravn Sø";"20171031";"1200";"1";"True";"1";"pH";"pH";"7,6";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20171031";"1200";"1";"True";"1";"Temperatur";"grader C";"6,5";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20171108";"1200";"1";"True";"1";"pH";"pH";"7,6";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20171108";"1200";"1";"True";"1";"Temperatur";"grader C";"4,5";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20171121";"1200";"1";"True";"1";"pH";"pH";"7,5";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20171121";"1200";"1";"True";"1";"Temperatur";"grader C";"3,5";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20171205";"1200";"1";"True";"1";"pH";"pH";"7,6";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20171205";"1200";"1";"True";"1";"Temperatur";"grader C";"3,8";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20171219";"1200";"1";"True";"1";"pH";"pH";"7,6";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20171219";"1200";"1";"True";"1";"Temperatur";"grader C";"2,7";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20180109";"1200";"1";"True";"1";"pH";"pH";"7,6";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20180109";"1200";"1";"True";"1";"Temperatur";"grader C";"1,6";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20180126";"1200";"1";"True";"1";"pH";"pH";"7,81";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20180126";"1200";"1";"True";"1";"Temperatur";"grader C";"5,3";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20180206";"1200";"1";"True";"1";"pH";"pH";"7,8";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20180206";"1200";"1";"True";"1";"Temperatur";"grader C";"0,7";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20180220";"1200";"1";"True";"1";"pH";"pH";"7,8";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20180220";"1200";"1";"True";"1";"Temperatur";"grader C";"2,7";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20180313";"1200";"1";"True";"1";"pH";"pH";"7,4";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20180313";"1200";"1";"True";"1";"Temperatur";"grader C";"1,5";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20180411";"1200";"1";"True";"1";"pH";"pH";"8,21";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20180411";"1200";"1";"True";"1";"Temperatur";"grader C";"8,1";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20180515";"1200";"1";"True";"1";"pH";"pH";"7,8";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20180515";"1200";"1";"True";"1";"Temperatur";"grader C";"20";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20180612";"1200";"1";"True";"1";"pH";"pH";"7,6";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20180612";"1200";"1";"True";"1";"Temperatur";"grader C";"17,5";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20180703";"1200";"1";"True";"1";"pH";"pH";"7,5";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20180703";"1200";"1";"True";"1";"Temperatur";"grader C";"19,5";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20180725";"1200";"1";"True";"1";"pH";"pH";"7,2";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20180725";"1200";"1";"True";"1";"Temperatur";"grader C";"20,3";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20180905";"1200";"1";"True";"1";"pH";"pH";"7,2";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20180905";"1200";"1";"True";"1";"Temperatur";"grader C";"15,4";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20181009";"1200";"1";"True";"1";"pH";"pH";"7,4";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20181009";"1200";"1";"True";"1";"Temperatur";"grader C";"11,4";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20181107";"1200";"1";"True";"1";"pH";"pH";"7,6";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20181107";"1200";"1";"True";"1";"Temperatur";"grader C";"8,8";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20181129";"1200";"1";"True";"1";"pH";"pH";"7,5";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20181129";"1200";"1";"True";"1";"Temperatur";"grader C";"2,9";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20181206";"1200";"1";"True";"1";"pH";"pH";"8,2";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20181206";"1200";"1";"True";"1";"Temperatur";"grader C";"2,9";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20181220";"1200";"1";"True";"1";"pH";"pH";"7,8";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20181220";"1200";"1";"True";"1";"Temperatur";"grader C";"4";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20190103";"1200";"1";"True";"1";"pH";"pH";"7,9";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20190103";"1200";"1";"True";"1";"Temperatur";"grader C";"1,7";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20190115";"1200";"1";"True";"1";"pH";"pH";"8";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 19:48/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20190115";"1200";"1";"True";"1";"Temperatur";"grader C";"1,8";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 19:48/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20190201";"1200";"1";"True";"1";"pH";"pH";"7,52";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 19:04/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20190201";"1200";"1";"True";"1";"Temperatur";"grader C";"1,9";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 19:04/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20190219";"1200";"1";"True";"1";"pH";"pH";"7,6";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 21:39/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20190219";"1200";"1";"True";"1";"Temperatur";"grader C";"5,7";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 21:39/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20190307";"1200";"1";"True";"1";"pH";"pH";"7,4";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 22:27/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20190307";"1200";"1";"True";"1";"Temperatur";"grader C";"6,6";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 22:27/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20190319";"1200";"1";"True";"1";"pH";"pH";"7,4";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 18:31/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20190319";"1200";"1";"True";"1";"Temperatur";"grader C";"4,9";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 18:31/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20190403";"1200";"1";"True";"1";"pH";"pH";"7,9";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 19:45/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20190403";"1200";"1";"True";"1";"Temperatur";"grader C";"7,7";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 19:45/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20190502";"1200";"1";"True";"1";"pH";"pH";"7,99";"=";"C, Faglig kontrol";"Godkendt";"2021-04-28 21:14/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20190502";"1200";"1";"True";"1";"Temperatur";"grader C";"12,4";"=";"C, Faglig kontrol";"Godkendt";"2021-04-28 21:14/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20190528";"1200";"1";"True";"1";"pH";"pH";"7,81";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 02:46/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20190528";"1200";"1";"True";"1";"Temperatur";"grader C";"13,8";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 02:46/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20190704";"1200";"1";"True";"1";"pH";"pH";"8,3";"=";"B, Elektronisk kontrol";"Godkendt";"2021-04-29 18:26/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20190704";"1200";"1";"True";"1";"Temperatur";"grader C";"15,7";"=";"B, Elektronisk kontrol";"Godkendt";"2021-04-29 18:26/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20190723";"1200";"1";"True";"1";"pH";"pH";"7,52";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 03:44/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20190723";"1200";"1";"True";"1";"Temperatur";"grader C";"19,2";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 03:44/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20190827";"1200";"1";"True";"1";"pH";"pH";"7,4";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 01:48/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20190827";"1200";"1";"True";"1";"Temperatur";"grader C";"18,1";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 01:48/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20190924";"1200";"1";"True";"1";"pH";"pH";"7,29";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 03:39/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20190924";"1200";"1";"True";"1";"Temperatur";"grader C";"13,3";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 03:39/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20191022";"1200";"1";"True";"1";"pH";"pH";"7";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 20:59/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20191022";"1200";"1";"True";"1";"Temperatur";"grader C";"10,5";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 20:59/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20191114";"1200";"1";"True";"1";"pH";"pH";"7,46";"=";"C, Faglig kontrol";"Godkendt";"2021-04-28 20:51/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20191114";"1200";"1";"True";"1";"Temperatur";"grader C";"5,2";"=";"C, Faglig kontrol";"Godkendt";"2021-04-28 20:51/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20191219";"1200";"1";"True";"1";"pH";"pH";"7,3";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 01:48/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20191219";"1200";"1";"True";"1";"Temperatur";"grader C";"4,9";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 01:48/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20200114";"1200";"1";"True";"1";"pH";"pH";"7,55";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 21:14/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20200114";"1200";"1";"True";"1";"Temperatur";"grader C";"5,8";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 21:14/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20200128";"1200";"1";"True";"1";"pH";"pH";"7,58";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 19:34/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20200128";"1200";"1";"True";"1";"Temperatur";"grader C";"5,8";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 19:34/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20200214";"1200";"1";"True";"1";"pH";"pH";"7,535";"=";"B, Elektronisk kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20200214";"1200";"1";"True";"1";"Temperatur";"grader C";"3,7";"=";"B, Elektronisk kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20200226";"1200";"1";"True";"1";"pH";"pH";"7,7";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20200226";"1200";"1";"True";"1";"Temperatur";"grader C";"4,2";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20200311";"1200";"1";"True";"1";"pH";"pH";"7,63";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20200311";"1200";"1";"True";"1";"Temperatur";"grader C";"7,1";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20200326";"1200";"1";"True";"1";"pH";"pH";"7,5";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20200326";"1200";"1";"True";"1";"Temperatur";"grader C";"5";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20200416";"1200";"1";"True";"1";"pH";"pH";"8,83";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20200416";"1200";"1";"True";"1";"Temperatur";"grader C";"10,4";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20200506";"1200";"1";"True";"1";"pH";"pH";"8,21";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20200506";"1200";"1";"True";"1";"Temperatur";"grader C";"12,1";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20200603";"1200";"1";"True";"1";"pH";"pH";"7,39";"=";"B, Elektronisk kontrol";"Godkendt";"2021-04-29 20:10/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20200603";"1200";"1";"True";"1";"Temperatur";"grader C";"21,7";"=";"B, Elektronisk kontrol";"Godkendt";"2021-04-29 20:10/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20200625";"1200";"1";"True";"1";"pH";"pH";"7,45";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20200625";"1200";"1";"True";"1";"Temperatur";"grader C";"23,2";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20200728";"1200";"1";"True";"1";"pH";"pH";"7,3";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20200728";"1200";"1";"True";"1";"Temperatur";"grader C";"17,6";"=";"C, Faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20200904";"1200";"1";"True";"1";"pH";"pH";"7,388";"=";"B, Elektronisk kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20200904";"1200";"1";"True";"1";"Temperatur";"grader C";"14,8";"=";"B, Elektronisk kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20201001";"1200";"1";"True";"1";"pH";"pH";"7,4";"=";"B, Elektronisk kontrol";"Godkendt";"2021-04-29 02:01/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20201001";"1200";"1";"True";"1";"Temperatur";"grader C";"13,8";"=";"B, Elektronisk kontrol";"Godkendt";"2021-04-29 02:01/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20201008";"1200";"1";"True";"1";"pH";"pH";"7,515";"=";"B, Elektronisk kontrol";"Godkendt";"2021-04-29 23:00/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20201008";"1200";"1";"True";"1";"Temperatur";"grader C";"11,8";"=";"B, Elektronisk kontrol";"Godkendt";"2021-04-29 23:00/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20201021";"1200";"1";"True";"1";"pH";"pH";"7,63";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 19:06/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20201021";"1200";"1";"True";"1";"Temperatur";"grader C";"9";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 19:06/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20201103";"1200";"1";"True";"1";"pH";"pH";"7,356";"=";"B, Elektronisk kontrol";"Godkendt";"2021-04-29 03:05/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20201103";"1200";"1";"True";"1";"Temperatur";"grader C";"10,06";"=";"B, Elektronisk kontrol";"Godkendt";"2021-04-29 03:05/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20201125";"1200";"1";"True";"1";"pH";"pH";"7,78";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 21:33/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20201125";"1200";"1";"True";"1";"Temperatur";"grader C";"7,3";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 21:33/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20201201";"1200";"1";"True";"1";"pH";"pH";"7,627";"=";"B, Elektronisk kontrol";"Godkendt";"2021-04-28 21:04/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20201201";"1200";"1";"True";"1";"Temperatur";"grader C";"3,5";"=";"B, Elektronisk kontrol";"Godkendt";"2021-04-28 21:04/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20201222";"1200";"1";"True";"1";"pH";"pH";"7,97";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 20:56/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20201222";"1200";"1";"True";"1";"Temperatur";"grader C";"6,1";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 20:56/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000666";"Knud Å, Opst. Ravn Sø";"20210105";"1200";"1";"True";"1";"pH";"pH";"7,71";"=";"C, Faglig kontrol";"Godkendt";"2022-01-24 02:56/Auto KS2"
"21000666";"Knud Å, Opst. Ravn Sø";"20210105";"1200";"1";"True";"1";"Temperatur";"grader C";"2,1";"=";"C, Faglig kontrol";"Godkendt";"2022-01-24 02:56/Auto KS2"
"21000666";"Knud Å, Opst. Ravn Sø";"20210119";"1200";"1";"True";"1";"pH";"pH";"7,62";"=";"C, Faglig kontrol";"Godkendt";"2022-01-24 02:57/Auto KS2"
"21000666";"Knud Å, Opst. Ravn Sø";"20210119";"1200";"1";"True";"1";"Temperatur";"grader C";"2,4";"=";"C, Faglig kontrol";"Godkendt";"2022-01-24 02:57/Auto KS2"
"21000666";"Knud Å, Opst. Ravn Sø";"20210202";"1200";"1";"True";"1";"pH";"pH";"7,55";"=";"C, Faglig kontrol";"Godkendt";"2023-03-22 05:22/Auto KS2"
"21000666";"Knud Å, Opst. Ravn Sø";"20210202";"1200";"1";"True";"1";"Temperatur";"grader C";"1,6";"=";"C, Faglig kontrol";"Godkendt";"2023-03-22 05:22/Auto KS2"
"21000666";"Knud Å, Opst. Ravn Sø";"20210224";"1200";"1";"True";"1";"pH";"pH";"7,46";"=";"C, Faglig kontrol";"Godkendt";"2022-01-24 02:56/Auto KS2"
"21000666";"Knud Å, Opst. Ravn Sø";"20210224";"1200";"1";"True";"1";"Temperatur";"grader C";"4,2";"=";"C, Faglig kontrol";"Godkendt";"2022-01-24 02:56/Auto KS2"
"21000666";"Knud Å, Opst. Ravn Sø";"20210303";"1200";"1";"True";"1";"pH";"pH";"7,84";"=";"C, Faglig kontrol";"Godkendt";"2022-01-24 02:57/Auto KS2"
"21000666";"Knud Å, Opst. Ravn Sø";"20210303";"1200";"1";"True";"1";"Temperatur";"grader C";"4,9";"=";"C, Faglig kontrol";"Godkendt";"2022-01-24 02:57/Auto KS2"
"21000666";"Knud Å, Opst. Ravn Sø";"20210316";"1200";"1";"True";"1";"pH";"pH";"7,69";"=";"C, Faglig kontrol";"Godkendt";"2022-01-24 02:57/Auto KS2"
"21000666";"Knud Å, Opst. Ravn Sø";"20210316";"1200";"1";"True";"1";"Temperatur";"grader C";"3,9";"=";"C, Faglig kontrol";"Godkendt";"2022-01-24 02:57/Auto KS2"
"21000666";"Knud Å, Opst. Ravn Sø";"20210414";"1200";"1";"True";"1";"pH";"pH";"7,87";"=";"C, Faglig kontrol";"Godkendt";"2021-07-15 01:24/Auto KS2"
"21000666";"Knud Å, Opst. Ravn Sø";"20210414";"1200";"1";"True";"1";"Temperatur";"grader C";"5,8";"=";"C, Faglig kontrol";"Godkendt";"2021-07-15 01:24/Auto KS2"
"21000666";"Knud Å, Opst. Ravn Sø";"20210504";"1200";"1";"True";"1";"pH";"pH";"8,09";"=";"C, Faglig kontrol";"Godkendt";"2021-08-31 13:24/Auto KS2"
"21000666";"Knud Å, Opst. Ravn Sø";"20210504";"1200";"1";"True";"1";"Temperatur";"grader C";"10,6";"=";"C, Faglig kontrol";"Godkendt";"2021-08-31 13:24/Auto KS2"
"21000666";"Knud Å, Opst. Ravn Sø";"20210602";"1200";"1";"True";"1";"pH";"pH";"7,45";"=";"C, Faglig kontrol";"Godkendt";"2021-07-17 01:21/Auto KS2"
"21000666";"Knud Å, Opst. Ravn Sø";"20210602";"1200";"1";"True";"1";"Temperatur";"grader C";"16,4";"=";"C, Faglig kontrol";"Godkendt";"2021-07-17 01:21/Auto KS2"
"21000666";"Knud Å, Opst. Ravn Sø";"20210705";"1200";"1";"True";"1";"pH";"pH";"7,57";"=";"C, Faglig kontrol";"Godkendt";"2021-08-31 13:21/Auto KS2"
"21000666";"Knud Å, Opst. Ravn Sø";"20210705";"1200";"1";"True";"1";"Temperatur";"grader C";"20,1";"=";"C, Faglig kontrol";"Godkendt";"2021-08-31 13:21/Auto KS2"
"21000666";"Knud Å, Opst. Ravn Sø";"20210729";"1200";"1";"True";"1";"pH";"pH";"7,22";"=";"C, Faglig kontrol";"Godkendt";"2021-08-31 13:24/Auto KS2"
"21000666";"Knud Å, Opst. Ravn Sø";"20210729";"1200";"1";"True";"1";"Temperatur";"grader C";"19,1";"=";"C, Faglig kontrol";"Godkendt";"2021-08-31 13:24/Auto KS2"
"21000666";"Knud Å, Opst. Ravn Sø";"20210811";"1200";"1";"True";"1";"pH";"pH";"7,44";"=";"C, Faglig kontrol";"Godkendt";"2021-08-31 13:23/Auto KS2"
"21000666";"Knud Å, Opst. Ravn Sø";"20210811";"1200";"1";"True";"1";"Temperatur";"grader C";"16,1";"=";"C, Faglig kontrol";"Godkendt";"2021-08-31 13:23/Auto KS2"
"21000666";"Knud Å, Opst. Ravn Sø";"20210930";"1200";"1";"True";"1";"pH";"pH";"7,32";"=";"C, Faglig kontrol";"Godkendt";"2021-10-02 01:56/Auto KS2"
"21000666";"Knud Å, Opst. Ravn Sø";"20210930";"1200";"1";"True";"1";"Temperatur";"grader C";"13,1";"=";"C, Faglig kontrol";"Godkendt";"2021-10-02 01:56/Auto KS2"
